A1XK0O8WBZ6WEU,B00ETHOFY2,4.20515932
AYZJXPW49805P,545265576,4.20515932
A265ZBCCNYB8AA,B00HI13P8I,4.20515932
A3UGNY7LKBLXB,881413186,4.20515932
ADMU1QDRMGEPV,B00I960NI6,4.20515932
A3OYE28H7M8DP,263225488,4.20515932
A1NQO8ZG2FGW2F,1563673606,4.20515932
A1TBCT7195A7IU,B004K3NPMI,4.20515932
A2BTDGZONSUAZM,1556439431,4.20515932
A1CKPGSNDIAJQ,615707467,4.20515932
A25YFCUONWD8UQ,B001M5L7OU,4.20515932
A1LPKQWRHTAHQN,1401242359,4.20515932
A3OXXYZ53AIAR2,B001RIYNJI,4.20515932
AXV5PN1HZZN7A,896899535,4.20515932
A1D3MOJLSZZRKL,781800242,4.20515932
A2X48TM622SB5Q,446547638,4.20515932
A1D4ZOYUJRMU9W,192801260,4.20515932
A1AFKAV50TOB43,943357020,4.20515932
A1AI3L5X9L3L29,814404952,4.20515932
A28CR1UG3GTT7V,781408202,4.20515932
A259RASI2YIGYJ,976234998,4.20515932
A3SQTMKX3J83D,1492773522,4.20515932
A2EB724N3PQPXX,143142372,4.476039313
A3P7DEOTH7PU4U,B0049H96NC,4.20515932
A1Z7X1A38WE6K,054774496X,4.20515932
A05937872ASUOHHCZJX0T,B007TNUULA,4.20515932
A3VAEMXJ3LTIRA,1414325460,4.20515932
A1P8NHDHTTQ0IA,1939023181,4.20515932
A1H74G4HKVQ2J7,615849601,4.20515932
A3EIAZ0B3PZQ5P,B0055PMJMW,4.20515932
A3GTUDFZ947DVL,B00A6F6AG2,4.20515932
A391FHHIGD27R3,373774524,4.20515932
A2L3258YMJORQU,078528916X,4.20515932
A3BHL0MQWXJ5HN,1476753164,4.20515932
A33JLUG6CI9C14,B0094WU3P2,4.20515932
A10925NDG808H6,439796598,4.20515932
A1U4W67EKCNP1E,1466410477,4.20515932
A293M9MB5M1CDA,345529383,4.20515932
A1KT39B517M2YZ,316220884,4.20515932
A3V86TXUJGRLT0,1574301357,4.20515932
A1S96OM7Y8JBPR,61351342,4.20515932
A1H55MW3EXGSN0,B00BEOZCJU,4.20515932
ABLENHXMSFC9W,762779713,4.20515932
A2IMKJD6SE3MOX,811861171,4.20515932
A27MZYUS2UVU8U,1573458244,4.20515932
A2XSCRGPEE1G9O,1416994645,4.20515932
A3IYSQE4GPM8T7,1882931904,4.20515932
A3TBRX7J528IY5,047179306X,4.20515932
A2YTGME93F9G6J,321179153,4.20515932
A19AB8UKT2VM7V,736918264,4.20515932
A1GCZ07XRJX858,4770023081,4.5
A2LK6BQNH967TO,1584282495,4.20515932
A3PGC2CKTN70UC,1477623949,4.20515932
A3UFX346GIJLHF,B009XNG7RA,4.20515932
A321G296T1FU2Q,159160253X,4.20515932
A27M1QT078AGZ2,1619492350,4.20515932
A1HCQMPCWQ8PBH,1595070834,4.20515932
A1WJ3WG5EMM2IC,1581159188,4.20515932
A2E1HV7JM768C1,1118206177,4.20515932
AQX07ZB18IJ7E,148391559X,4.20515932
A2QW9OD47INWT,804170703,4.20515932
A2J3BXRQC9ZKC4,B00BKQ1FOI,4.20515932
A2L2M2Z6HLVSGM,149043013X,4.20515932
A1T3L8IL1GJQG4,1461005981,4.20515932
A1CRTPXSEE0YFN,71446494,4.20515932
A1D2OLZCI2WM1B,395338883,4.20515932
A119NJ6J726BBX,316207047,4.20515932
A188BWGOTLGUEE,159668013X,4.20515932
A1ATXKXHIQBWSO,B00AK2UO2W,4.20515932
A221PDKWPMA0GC,1426208286,4.20515932
A1AXYG42VVN6J0,60952776,4.20515932
AORUPT3JOUKUC,380780879,4.20515932
A3HNLSMPDP9JT5,1883536162,4.20515932
A16XHHMO3H8NSK,316178454,4.20515932
A1XV1SOR3MI049,439139597,4.756286102
A15OW6ORYCP134,743245946,4.20515932
A21ZPQ42KOWP3K,399167315,4.20515932
AV6MWA93HLHB0,1849752885,4.20515932
A29PFU8AX6WLUJ,030728364X,4.523798317
A2DUTYZURF8FNE,984776516,4.20515932
A3B48AN8JID1JK,553581201,4.75
AVS4CTR9U39WY,615639496,4.20515932
A2IVEQ5ZV6CGSY,B00BFL9B58,4.20515932
A2046S5QS5O063,1932319670,4.20515932
AT0IXI408EZFB,985131500,4.20515932
A2JSNHK9AOFPUN,375752285,4.20515932
AC1WY6F825PW2,714838950,4.20515932
A4OGLPFWFW58A,193362275X,4.20515932
AHW8GVT59B93B,1888363827,4.20515932
A1078R3Z403936,1491054492,4.20515932
A3MUPD50IP356V,764210238,4.20515932
A11BH5X5C09WPA,743435281,4.20515932
A38XF15WF1KVFP,141039280,4.698961826
A3QJSGPUT2YQG6,1480286443,4.20515932
A3D2WQISGYGYXP,373247575,4.20515932
AOJ632G889T5C,615599001,4.20515932
A29SLMF6N5OOUW,141331976,4.20515932
A2FLNFEMPVZB4I,1612430627,4.20515932
A3VJDAPROZ0PF1,738213284,4.20515932
AN0QLI4A3QJ62,890515298,4.20515932
A224GH5Q9OT80O,765307154,4.20515932
ANH7M5I015N96,B003GDI974,4.20515932
A3NCKK93HFXWBB,B004MMEG0C,4.20515932
A27Z4HDFI2J85U,8493179752,4.20515932
AEYWMRH4J8IYQ,1892127520,4.20515932
AKG35YHVCRD6I,743254058,4.20515932
A25CZDMUOV1IDQ,983952477,4.20515932
A4PBAD6FKTHR0,B004V49FHA,4.20515932
A277UAKKEGKR04,146639496X,4.20515932
A6SK8Q9X2WOW3,700616632,4.20515932
A2SDPE26M7S9S0,1418009334,4.20515932
A3R0KHA3JZIADM,451196023,4.20515932
A1HS03TDQ0NWXR,1433817098,4.20515932
AOD2BRPIJG5BD,380015390,4.20515932
AL7G05ZYQ4P2U,829418164,4.20515932
A2QDY9Z90NELD5,890097984,4.20515932
A1QGR52R6X20YG,1591852137,4.20515932
AGYRARW7G4D4X,B00H6YCGDM,4.20515932
A2HHJ6BT99IPPB,B004GXB2DG,4.20515932
A34BIN932ZPNG1,1569475385,4.20515932
A15GJRTQWTCUYM,1908436123,4.20515932
AXKQL37D9PRED,142425990,4.20515932
A1TB7FMBTNT4CH,1616381914,4.20515932
A1BJS63AAUWCIO,1932832483,4.20515932
A300Q0QNNFGJWP,425263924,4.20515932
A2T54HNN9E7CYF,671692658,4.20515932
AGN65V4E5OBTY,1741108500,4.20515932
A2IPQCETL6HW1,B003N17ZRO,4.20515932
AXAF6H0GJ6YMS,B0007E3ZUQ,4.20515932
ANGM0P1J2DTPC,1892112000,4.20515932
A1BRZZRB73674S,1475189958,4.20515932
A39Y1L5GNTQ1Q5,321270800,4.20515932
A3JMEOFGLZ60G,451417704,4.20515932
A2OY0LPDH2TJFW,781440629,4.20515932
A3C0S3TH3H7DLG,973080612,4.20515932
A16QH7KY322KSE,1477518703,4.20515932
ARTTU7KZ5JT2K,1250009499,4.20515932
A2XSRYHZ48QWY0,071817707X,4.20515932
AGG5Y1VPOG6EU,B004WSRAQ8,4.20515932
ABHIN12LAEFP0,966012712,4.20515932
A3H82LUT1EC655,044914920X,4.6
