book_id,user_id,rating,timestamp
A3EUS4JC68Q476,0007149824,4.0,1193443200
A2F3M93RRLFQNJ,0007149824,5.0,1215907200
A2UIXU97JYCPZG,0007149824,3.0,1181433600
AMFA6FJHTMU8U,0007149824,4.0,1183680000
A8IPQ1Q1O7YX5,0007149824,5.0,1212278400
AHD101501WCN1,0007149824,3.0,1184889600
A151OW029XD9JU,0007149824,5.0,1182816000
AITIU2DG1MM4A,0007149824,5.0,1281830400
A3NQU1649SH0Q4,0007167040,5.0,1001116800
AU6DIIDZK2OQM,0007167040,3.0,1169769600
A2C27IQUH9N1Z,0007167040,5.0,1081209600
A3TZV5SXQ8F6ST,0007167040,5.0,1170288000
A1NT7ED5TATUAM,0007167040,5.0,1270080000
A2HM0BZWQRV1EF,0007167040,5.0,1005436800
AYT4FJYVCHYLE,0007167040,5.0,1058313600
A359U0JFFZ0Q04,0007167040,5.0,1012435200
A2B1GZIRD6W646,0007167040,5.0,1089849600
A2YF4ZMECJVLK9,0007167040,5.0,1043539200
A1K1JW1C5CUSUZ,0007167040,5.0,990489600
A13OFOB1394G31,0007167040,5.0,1019433600
A3DXVYD2TQHWGD,0007167040,4.0,1296259200
A2EBLL2OYEQJN9,0007167040,5.0,1119571200
A2XQMGE2YY88DC,0007167040,5.0,1347926400
A25E44CFFC4B7T,0007167040,5.0,1058659200
A2ZHB7E544QLLQ,0007167040,5.0,1060732800
A1ER5AYS3FQ9O3,0007167040,5.0,987638400
A23OLHL5RPQKLP,0007167040,5.0,1073347200
A14BTJRH9VNLJJ,0007167040,5.0,1359158400
A29NUB3P6YIWZG,0007167040,5.0,1064793600
A2LIR7WQ20GXQ7,0007167040,5.0,1346112000
A1MJMYLRTZ76ZX,0007167040,5.0,1060041600
A2CRUEQ9QIOT70,0007167040,5.0,1176163200
A34UTL4AVX80MK,0007167040,5.0,1095206400
AZFX7FLEHCWXM,0007167040,4.0,989971200
A1EXJJQMOWNAUY,0007167040,5.0,999216000
A3T0OTH5072YRE,0007167040,4.0,1348358400
AHUT55E980RDR,0007167040,5.0,1050019200
A2ODBHT4URXVXQ,0007167040,5.0,1058313600
AIK7I9BYWV9Q1,0007167040,5.0,1257552000
A1XXJ6I7K2I7SI,0007167040,5.0,989712000
A3K1RVYM3JQZZS,0007167040,5.0,1022112000
A2EDZH51XHFA9B,0007167040,5.0,987379200
A16QODENBJVUI1,0007167040,5.0,1069977600
A1PXH6NS60C8V5,0007167040,4.0,1100131200
AHD101501WCN1,0007167040,5.0,1105574400
A96K1ZGW56S2I,0007167040,5.0,1075939200
A39650P2CZUUC9,0007172826,5.0,1235520000
A1BI8PUEHA5CHW,0007172826,5.0,974160000
A1T17LMQABMBN5,0007172826,4.0,1079827200
A39ABKRS1MKFTW,0007172826,4.0,1183248000
A28WJUJF6D2ULA,0007172826,4.0,1128297600
A1RFQVHBKVN4TA,0007172826,4.0,1083456000
ABN5K7K1TM1QA,0007172826,5.0,999648000
A1JV4QKTEB7QBL,0007172826,4.0,1087948800
A1G56KHOUOFWDW,0007172826,4.0,968112000
A1K1JW1C5CUSUZ,0007172826,4.0,1095984000
A2W26AAU92CN70,0007172826,5.0,1023235200
AC1K4OQOZ90RS,0007172826,5.0,964224000
A4R8GJX3UZ1I,0007172826,4.0,992044800
AC9B29BXXWJHD,0007172826,5.0,1091664000
A1G9FX1KV45N41,0007172826,5.0,1369180800
A3A6GXILVT9JNW,0007172826,5.0,1174176000
A2EBLL2OYEQJN9,0007172826,5.0,1137542400
A1IU7S4HCK1XK0,0007172826,5.0,984700800
A2YXRT2XIJIO57,0007172826,5.0,1303257600
A22B13EJTZKCTM,0007172826,4.0,1299628800
A2SW2A3PE5RUQE,0007172826,5.0,1141344000
AN0XWUHSHRUG6,0007172826,4.0,1080864000
A2NJO6YE954DBH,0007172826,5.0,1080777600
A1L43KWWR05PCS,0007172826,5.0,1097366400
A17FLA8HQOFVIG,0007172826,4.0,989712000
A1GQAKL9CGQLP1,0007172826,5.0,1391904000
APTVNT7U6RZC3,0007172826,3.0,1237766400
A2MF2QVSCUI27G,0007172826,4.0,972172800
A33N05GF31KN8N,0007172826,3.0,1264377600
A319KYEIAZ3SON,0007172826,4.0,1127001600
A3KEZLJ59C1JVH,0007172826,5.0,1108771200
A2ODBHT4URXVXQ,0007172826,5.0,1055376000
AX54G5AL870Q8,0007172826,5.0,1030924800
A2EDZH51XHFA9B,0007172826,4.0,991699200
AUM3YMZ0YRJE0,0007172826,3.0,1047340800
A37F1G84K35FCZ,0007172826,5.0,949795200
A3N6JG64P2G9EV,0007205236,4.0,1306454400
ALR35EFI69S5R,0007205236,5.0,975024000
A2F3SXHT6RBV81,0007205236,3.0,1161993600
A2PWUIQG57O1AZ,0007205236,5.0,963532800
A39650P2CZUUC9,0007205236,5.0,1239408000
AC1K4OQOZ90RS,0007205236,4.0,937699200
A4H4KYSM2KQ85,0007205236,5.0,1084406400
A1G9FX1KV45N41,0007205236,5.0,1331424000
A32ZKBXJJ45BRY,0007205236,3.0,1016150400
A3A6GXILVT9JNW,0007205236,5.0,1161907200
AKT8TGIT6VVZ5,0007205236,5.0,932342400
A2DSXA1E02C86D,0007205236,4.0,956793600
A29NUB3P6YIWZG,0007205236,3.0,948672000
A17FLA8HQOFVIG,0007205236,4.0,948931200
A22RY8N8CNDF3A,0007205236,5.0,1254700800
A12A08OL0TZY0W,0007205236,5.0,1134950400
A14OJS0VWMOSWO,0007205236,5.0,954892800
AW0B5E58XCBLO,0007205236,3.0,1256860800
A2ODBHT4URXVXQ,0007205236,5.0,1074988800
AX54G5AL870Q8,0007205236,5.0,977529600
AUM3YMZ0YRJE0,0007205236,4.0,989280000
A3SN9EF7GTNEU2,0007205236,5.0,1152835200
AHD101501WCN1,0007205236,5.0,1175644800
A3SQQYS79AV13M,0007205236,5.0,1214265600
A1DQZBHEU98PBT,0007205236,5.0,1235779200
A96K1ZGW56S2I,0007205236,5.0,984096000
AVC8ZAFPYOHZL,0007205236,3.0,1149379200
AK0CENM3LUM28,000721278X,4.0,1216598400
A36F8TTQHLAXGM,000721278X,5.0,1232582400
A2F6N60Z96CAJI,000721278X,4.0,1135296000
A1BI8PUEHA5CHW,000721278X,3.0,1187136000
AC9B29BXXWJHD,000721278X,3.0,1136764800
A3GGUBZMTQD1B9,000721278X,4.0,1162252800
A1G9FX1KV45N41,000721278X,3.0,1217116800
AFVQZQ8PW0L,000721278X,4.0,1133308800
APRY1W9VFEFQ6,000721278X,4.0,1151280000
A3A6GXILVT9JNW,000721278X,4.0,1281312000
A1DYMH30TSRONY,000721278X,3.0,1144540800
A356TJCTCLDN89,000721278X,3.0,1134864000
A1L43KWWR05PCS,000721278X,3.0,1213401600
A2K9FXOFFHVNWG,000721278X,4.0,1135382400
A17FLA8HQOFVIG,000721278X,1.0,1210464000
A3NLJZI5NEOT0K,000721278X,4.0,1247529600
APTVNT7U6RZC3,000721278X,3.0,1244764800
A2MF2QVSCUI27G,000721278X,4.0,1133568000
AYYAIPS6M3HB8,000721278X,4.0,1288569600
A15XY6GGKD3B6D,000721278X,5.0,1147737600
A3KEZLJ59C1JVH,000721278X,3.0,1198454400
A2F540P3L6P5CL,000721278X,2.0,1304640000
A3T0OTH5072YRE,000721278X,3.0,1317600000
AN3D3M8MJ07BQ,000721278X,3.0,1164931200
A265NE6H6LYX87,000721278X,3.0,1137369600
A5GYYHY2KI5CI,000721278X,5.0,1133308800
A2F3SXHT6RBV81,0007228023,3.0,1162166400
A2HM0BZWQRV1EF,0007228023,5.0,1150934400
A2FTHCGH06O4Y5,0007228023,4.0,1178064000
A1FDV3WPOHREY9,0007228023,5.0,1172880000
A11B61QBGHLQDN,0007228023,4.0,1136419200
A39ABKRS1MKFTW,0007228023,4.0,1140998400
A359U0JFFZ0Q04,0007228023,5.0,1179360000
A1MC6BFHWY6WC3,0007228023,5.0,1153353600
A2NHD7LUXVGTD3,0007228023,5.0,1146614400
A1GARI2JT6EAWA,0007228023,4.0,1163462400
AC1K4OQOZ90RS,0007228023,4.0,1132358400
A2MBLVMVDLHK1L,0007228023,5.0,1141516800
A3DXVYD2TQHWGD,0007228023,3.0,1266192000
A140XH16IKR4B0,0007228023,5.0,1214438400
A18OBUSMXVE8R0,0007228023,5.0,1132444800
A19XE6G6NDZFPS,0007228023,4.0,1222041600
AKT8TGIT6VVZ5,0007228023,5.0,1132012800
AUEY946M1L939,0007228023,4.0,1136851200
AH7CBIWDTHXWA,0007228023,5.0,1138147200
A22RY8N8CNDF3A,0007228023,4.0,1137628800
A12A08OL0TZY0W,0007228023,5.0,1251504000
AQDJTEIDUKK5B,0007228023,5.0,1138752000
A3KEZLJ59C1JVH,0007228023,4.0,1142380800
A1NC9AGZOBI0M1,0007228023,5.0,1205625600
A136YD08SCJ2LV,0007228023,4.0,1139097600
A3SN9EF7GTNEU2,0007228023,4.0,1157587200
A265NE6H6LYX87,0007228023,5.0,1135987200
AITIU2DG1MM4A,0007228023,3.0,1149379200
A96K1ZGW56S2I,0007228023,5.0,1173916800
A1K9IG5MP8RW75,0007228023,4.0,1161734400
AVC8ZAFPYOHZL,0007228023,5.0,1132272000
AU510CVD9XDG,0007230206,2.0,1346630400
ASXW7UQXGMNJL,0007230206,5.0,1269216000
A3T4KN9XO3PIXG,0007230206,5.0,1318896000
A2X29H96X7C3XJ,0007230206,4.0,1260144000
AO3M6LS4V3UY4,0007230206,5.0,1258416000
A1G37DFO8MQW0M,0007230206,5.0,1257292800
A39ABKRS1MKFTW,0007230206,3.0,1351555200
A359U0JFFZ0Q04,0007230206,3.0,1258588800
A1E2NA2F4RTQ9B,0007230206,4.0,1313193600
A1K1JW1C5CUSUZ,0007230206,5.0,1272672000
A2KWFYFNRO2EOJ,0007230206,4.0,1257552000
AC9B29BXXWJHD,0007230206,5.0,1255392000
A22DUZU3XVA8HA,0007230206,5.0,1373414400
A3NH7PYU4AD5GA,0007230206,5.0,1293580800
A1RECBDKHVOJMW,0007230206,4.0,1258761600
A3DXVYD2TQHWGD,0007230206,4.0,1377561600
A140XH16IKR4B0,0007230206,5.0,1346112000
A1DYMH30TSRONY,0007230206,5.0,1260144000
A146H6A41B26QT,0007230206,5.0,1282780800
AUEY946M1L939,0007230206,4.0,1293062400
A33EVEMS61JYRQ,0007230206,5.0,1294099200
A1PFNVHLSDNDXW,0007230206,3.0,1358121600
A17FLA8HQOFVIG,0007230206,2.0,1267056000
A3NLJZI5NEOT0K,0007230206,5.0,1270771200
A2MF2QVSCUI27G,0007230206,5.0,1283212800
A25KKXUQQ0OLWB,0007230206,5.0,1391212800
A2VG0RY3EUWZKB,0007230206,5.0,1257984000
A319KYEIAZ3SON,0007230206,5.0,1263772800
A10VOEBL5S337W,0007230206,5.0,1345939200
A1NKHQ9L0KIIB5,0007230206,4.0,1283385600
A3IJHV3XZZEED5,0007230206,4.0,1396396800
A14OJS0VWMOSWO,0007230206,5.0,1260576000
A2F540P3L6P5CL,0007230206,4.0,1256428800
AMFA6FJHTMU8U,0007230206,2.0,1269820800
A2WSI8HOWHFDOT,0007230206,5.0,1362441600
A8IPQ1Q1O7YX5,0007230206,5.0,1257552000
AMOUCAFH0MKJV,0007230206,4.0,1394236800
A1N1YEMTI9DJ86,0007230206,4.0,1269302400
AKPKPMWM6IIU5,0007230206,4.0,1270684800
ADVLRJS633OTD,0007230206,5.0,1255737600
AHHU34NT0HTR1,0007230206,3.0,1274486400
AITIU2DG1MM4A,0007230206,5.0,1356307200
A2M4R8R6SU049A,0007269854,5.0,1280707200
A2AFIEWV1QKF8E,0007269854,4.0,1386720000
A2C27IQUH9N1Z,0007269854,4.0,1381536000
AW3VZ5O895LRK,0007269854,3.0,1310688000
A2MF4TISBBQT5A,0007269854,4.0,1276560000
A27R2V3WLS43LP,0007269854,3.0,1301443200
A25HWUX0L2DCFM,0007269854,3.0,1345766400
A2XNOB1T796Y6B,0007269854,4.0,1399507200
A24H4WUFUDPTAA,0007269854,4.0,1313366400
A3TI1WDAEOTD0I,0007269854,5.0,1301788800
A359U0JFFZ0Q04,0007269854,3.0,1306281600
A3UW23DBF2KHWC,0007269854,4.0,1395360000
A3M174IC0VXOS2,0007269854,4.0,1293667200
A277GP2U2TXH51,0007269854,2.0,1301356800
AFVQZQ8PW0L,0007269854,4.0,1301616000
A3A7DII49DAMF,0007269854,4.0,1344124800
A33N05GF31KN8N,0007269854,3.0,1297382400
A319KYEIAZ3SON,0007269854,4.0,1275955200
A1P0E5M7AU8BQI,0007269854,2.0,1301270400
A324NNSMM9EFML,0007269854,5.0,1381363200
A2Y739CRM15WDL,0007269854,3.0,1358985600
A1XRQ6YJ7HXQFQ,0007269854,3.0,1280016000
A2YEOR4XJ8N3QE,0007269854,5.0,1308355200
A1POFVVXUZR3IQ,0007269854,4.0,1257811200
ASXW7UQXGMNJL,0007281447,4.0,1289692800
